,drought_characteristic,income_distribution,income_elasticity,fee_passthrough,reservoir_capacity,pay_back_period,discount_rate,mitigation_decision,build_decision
5226,baseline.csv,inequality,0.41,income_threshold,1400,40,3.0,baseline,none
5228,baseline.csv,inequality,0.41,income_threshold,1400,40,3.0,improved,none
5231,baseline.csv,inequality,0.41,income_threshold,1400,40,3.0,build,desal
5237,baseline.csv,inequality,0.41,income_threshold,1400,40,4.5,build,desal
5243,baseline.csv,inequality,0.41,income_threshold,2800,20,1.5,build,desal
5244,baseline.csv,inequality,0.41,income_threshold,2800,20,3.0,baseline,none
5246,baseline.csv,inequality,0.41,income_threshold,2800,20,3.0,improved,none
5249,baseline.csv,inequality,0.41,income_threshold,2800,20,3.0,build,desal
5255,baseline.csv,inequality,0.41,income_threshold,2800,20,4.5,build,desal
5261,baseline.csv,inequality,0.41,income_threshold,2800,30,1.5,build,desal
5262,baseline.csv,inequality,0.41,income_threshold,2800,30,3.0,baseline,none
5264,baseline.csv,inequality,0.41,income_threshold,2800,30,3.0,improved,none
5267,baseline.csv,inequality,0.41,income_threshold,2800,30,3.0,build,desal
5273,baseline.csv,inequality,0.41,income_threshold,2800,30,4.5,build,desal
5279,baseline.csv,inequality,0.41,income_threshold,2800,40,1.5,build,desal
5280,baseline.csv,inequality,0.41,income_threshold,2800,40,3.0,baseline,none
5282,baseline.csv,inequality,0.41,income_threshold,2800,40,3.0,improved,none
5285,baseline.csv,inequality,0.41,income_threshold,2800,40,3.0,build,desal
5291,baseline.csv,inequality,0.41,income_threshold,2800,40,4.5,build,desal
5297,baseline.csv,inequality,0.41,income_threshold,5600,20,1.5,build,desal
5298,baseline.csv,inequality,0.41,income_threshold,5600,20,3.0,baseline,none
5300,baseline.csv,inequality,0.41,income_threshold,5600,20,3.0,improved,none
5303,baseline.csv,inequality,0.41,income_threshold,5600,20,3.0,build,desal
5309,baseline.csv,inequality,0.41,income_threshold,5600,20,4.5,build,desal
5315,baseline.csv,inequality,0.41,income_threshold,5600,30,1.5,build,desal
5316,baseline.csv,inequality,0.41,income_threshold,5600,30,3.0,baseline,none
5318,baseline.csv,inequality,0.41,income_threshold,5600,30,3.0,improved,none
5321,baseline.csv,inequality,0.41,income_threshold,5600,30,3.0,build,desal
5327,baseline.csv,inequality,0.41,income_threshold,5600,30,4.5,build,desal
5333,baseline.csv,inequality,0.41,income_threshold,5600,40,1.5,build,desal
5334,baseline.csv,inequality,0.41,income_threshold,5600,40,3.0,baseline,none
5336,baseline.csv,inequality,0.41,income_threshold,5600,40,3.0,improved,none
5339,baseline.csv,inequality,0.41,income_threshold,5600,40,3.0,build,desal
5345,baseline.csv,inequality,0.41,income_threshold,5600,40,4.5,build,desal
5351,baseline.csv,inequality,0.7,zero_threshold,1400,20,1.5,build,desal
5352,baseline.csv,inequality,0.7,zero_threshold,1400,20,3.0,baseline,none
5354,baseline.csv,inequality,0.7,zero_threshold,1400,20,3.0,improved,none
5357,baseline.csv,inequality,0.7,zero_threshold,1400,20,3.0,build,desal
5363,baseline.csv,inequality,0.7,zero_threshold,1400,20,4.5,build,desal
5369,baseline.csv,inequality,0.7,zero_threshold,1400,30,1.5,build,desal
5370,baseline.csv,inequality,0.7,zero_threshold,1400,30,3.0,baseline,none
5372,baseline.csv,inequality,0.7,zero_threshold,1400,30,3.0,improved,none
5375,baseline.csv,inequality,0.7,zero_threshold,1400,30,3.0,build,desal
5381,baseline.csv,inequality,0.7,zero_threshold,1400,30,4.5,build,desal
5387,baseline.csv,inequality,0.7,zero_threshold,1400,40,1.5,build,desal
5388,baseline.csv,inequality,0.7,zero_threshold,1400,40,3.0,baseline,none
5390,baseline.csv,inequality,0.7,zero_threshold,1400,40,3.0,improved,none
5393,baseline.csv,inequality,0.7,zero_threshold,1400,40,3.0,build,desal
5399,baseline.csv,inequality,0.7,zero_threshold,1400,40,4.5,build,desal
5405,baseline.csv,inequality,0.7,zero_threshold,2800,20,1.5,build,desal
5406,baseline.csv,inequality,0.7,zero_threshold,2800,20,3.0,baseline,none
5408,baseline.csv,inequality,0.7,zero_threshold,2800,20,3.0,improved,none
5411,baseline.csv,inequality,0.7,zero_threshold,2800,20,3.0,build,desal
5417,baseline.csv,inequality,0.7,zero_threshold,2800,20,4.5,build,desal
5423,baseline.csv,inequality,0.7,zero_threshold,2800,30,1.5,build,desal
5424,baseline.csv,inequality,0.7,zero_threshold,2800,30,3.0,baseline,none
5426,baseline.csv,inequality,0.7,zero_threshold,2800,30,3.0,improved,none
5429,baseline.csv,inequality,0.7,zero_threshold,2800,30,3.0,build,desal
5435,baseline.csv,inequality,0.7,zero_threshold,2800,30,4.5,build,desal
5441,baseline.csv,inequality,0.7,zero_threshold,2800,40,1.5,build,desal
5442,baseline.csv,inequality,0.7,zero_threshold,2800,40,3.0,baseline,none
5444,baseline.csv,inequality,0.7,zero_threshold,2800,40,3.0,improved,none
5447,baseline.csv,inequality,0.7,zero_threshold,2800,40,3.0,build,desal
5453,baseline.csv,inequality,0.7,zero_threshold,2800,40,4.5,build,desal
5459,baseline.csv,inequality,0.7,zero_threshold,5600,20,1.5,build,desal
5460,baseline.csv,inequality,0.7,zero_threshold,5600,20,3.0,baseline,none
5462,baseline.csv,inequality,0.7,zero_threshold,5600,20,3.0,improved,none
5465,baseline.csv,inequality,0.7,zero_threshold,5600,20,3.0,build,desal
5471,baseline.csv,inequality,0.7,zero_threshold,5600,20,4.5,build,desal
5477,baseline.csv,inequality,0.7,zero_threshold,5600,30,1.5,build,desal
5478,baseline.csv,inequality,0.7,zero_threshold,5600,30,3.0,baseline,none
5480,baseline.csv,inequality,0.7,zero_threshold,5600,30,3.0,improved,none
5483,baseline.csv,inequality,0.7,zero_threshold,5600,30,3.0,build,desal
5489,baseline.csv,inequality,0.7,zero_threshold,5600,30,4.5,build,desal
5495,baseline.csv,inequality,0.7,zero_threshold,5600,40,1.5,build,desal
5496,baseline.csv,inequality,0.7,zero_threshold,5600,40,3.0,baseline,none
5498,baseline.csv,inequality,0.7,zero_threshold,5600,40,3.0,improved,none
5501,baseline.csv,inequality,0.7,zero_threshold,5600,40,3.0,build,desal
5507,baseline.csv,inequality,0.7,zero_threshold,5600,40,4.5,build,desal
5513,baseline.csv,inequality,0.7,high_threshold,1400,20,1.5,build,desal
5514,baseline.csv,inequality,0.7,high_threshold,1400,20,3.0,baseline,none
5516,baseline.csv,inequality,0.7,high_threshold,1400,20,3.0,improved,none
5519,baseline.csv,inequality,0.7,high_threshold,1400,20,3.0,build,desal
5525,baseline.csv,inequality,0.7,high_threshold,1400,20,4.5,build,desal
5531,baseline.csv,inequality,0.7,high_threshold,1400,30,1.5,build,desal
5532,baseline.csv,inequality,0.7,high_threshold,1400,30,3.0,baseline,none
5534,baseline.csv,inequality,0.7,high_threshold,1400,30,3.0,improved,none
5537,baseline.csv,inequality,0.7,high_threshold,1400,30,3.0,build,desal
5543,baseline.csv,inequality,0.7,high_threshold,1400,30,4.5,build,desal
5549,baseline.csv,inequality,0.7,high_threshold,1400,40,1.5,build,desal
5550,baseline.csv,inequality,0.7,high_threshold,1400,40,3.0,baseline,none
5552,baseline.csv,inequality,0.7,high_threshold,1400,40,3.0,improved,none
5555,baseline.csv,inequality,0.7,high_threshold,1400,40,3.0,build,desal
5561,baseline.csv,inequality,0.7,high_threshold,1400,40,4.5,build,desal
5567,baseline.csv,inequality,0.7,high_threshold,2800,20,1.5,build,desal
5568,baseline.csv,inequality,0.7,high_threshold,2800,20,3.0,baseline,none
5570,baseline.csv,inequality,0.7,high_threshold,2800,20,3.0,improved,none
5573,baseline.csv,inequality,0.7,high_threshold,2800,20,3.0,build,desal
5579,baseline.csv,inequality,0.7,high_threshold,2800,20,4.5,build,desal
5585,baseline.csv,inequality,0.7,high_threshold,2800,30,1.5,build,desal
5586,baseline.csv,inequality,0.7,high_threshold,2800,30,3.0,baseline,none
5588,baseline.csv,inequality,0.7,high_threshold,2800,30,3.0,improved,none
5591,baseline.csv,inequality,0.7,high_threshold,2800,30,3.0,build,desal
5597,baseline.csv,inequality,0.7,high_threshold,2800,30,4.5,build,desal
5603,baseline.csv,inequality,0.7,high_threshold,2800,40,1.5,build,desal
5604,baseline.csv,inequality,0.7,high_threshold,2800,40,3.0,baseline,none
5606,baseline.csv,inequality,0.7,high_threshold,2800,40,3.0,improved,none
5609,baseline.csv,inequality,0.7,high_threshold,2800,40,3.0,build,desal
5615,baseline.csv,inequality,0.7,high_threshold,2800,40,4.5,build,desal
5621,baseline.csv,inequality,0.7,high_threshold,5600,20,1.5,build,desal
5622,baseline.csv,inequality,0.7,high_threshold,5600,20,3.0,baseline,none
5624,baseline.csv,inequality,0.7,high_threshold,5600,20,3.0,improved,none
5627,baseline.csv,inequality,0.7,high_threshold,5600,20,3.0,build,desal
5633,baseline.csv,inequality,0.7,high_threshold,5600,20,4.5,build,desal
5639,baseline.csv,inequality,0.7,high_threshold,5600,30,1.5,build,desal
5640,baseline.csv,inequality,0.7,high_threshold,5600,30,3.0,baseline,none
5642,baseline.csv,inequality,0.7,high_threshold,5600,30,3.0,improved,none
5645,baseline.csv,inequality,0.7,high_threshold,5600,30,3.0,build,desal
5651,baseline.csv,inequality,0.7,high_threshold,5600,30,4.5,build,desal
5657,baseline.csv,inequality,0.7,high_threshold,5600,40,1.5,build,desal
5658,baseline.csv,inequality,0.7,high_threshold,5600,40,3.0,baseline,none
5660,baseline.csv,inequality,0.7,high_threshold,5600,40,3.0,improved,none
5663,baseline.csv,inequality,0.7,high_threshold,5600,40,3.0,build,desal
5669,baseline.csv,inequality,0.7,high_threshold,5600,40,4.5,build,desal
5675,baseline.csv,inequality,0.7,income_threshold,1400,20,1.5,build,desal
5676,baseline.csv,inequality,0.7,income_threshold,1400,20,3.0,baseline,none
5678,baseline.csv,inequality,0.7,income_threshold,1400,20,3.0,improved,none
5681,baseline.csv,inequality,0.7,income_threshold,1400,20,3.0,build,desal
5687,baseline.csv,inequality,0.7,income_threshold,1400,20,4.5,build,desal
5693,baseline.csv,inequality,0.7,income_threshold,1400,30,1.5,build,desal
5694,baseline.csv,inequality,0.7,income_threshold,1400,30,3.0,baseline,none
5696,baseline.csv,inequality,0.7,income_threshold,1400,30,3.0,improved,none
5699,baseline.csv,inequality,0.7,income_threshold,1400,30,3.0,build,desal
5705,baseline.csv,inequality,0.7,income_threshold,1400,30,4.5,build,desal
5711,baseline.csv,inequality,0.7,income_threshold,1400,40,1.5,build,desal
5712,baseline.csv,inequality,0.7,income_threshold,1400,40,3.0,baseline,none
5714,baseline.csv,inequality,0.7,income_threshold,1400,40,3.0,improved,none
5717,baseline.csv,inequality,0.7,income_threshold,1400,40,3.0,build,desal
5723,baseline.csv,inequality,0.7,income_threshold,1400,40,4.5,build,desal
5729,baseline.csv,inequality,0.7,income_threshold,2800,20,1.5,build,desal
5730,baseline.csv,inequality,0.7,income_threshold,2800,20,3.0,baseline,none
5732,baseline.csv,inequality,0.7,income_threshold,2800,20,3.0,improved,none
5735,baseline.csv,inequality,0.7,income_threshold,2800,20,3.0,build,desal
5741,baseline.csv,inequality,0.7,income_threshold,2800,20,4.5,build,desal
5747,baseline.csv,inequality,0.7,income_threshold,2800,30,1.5,build,desal
5748,baseline.csv,inequality,0.7,income_threshold,2800,30,3.0,baseline,none
5750,baseline.csv,inequality,0.7,income_threshold,2800,30,3.0,improved,none
5753,baseline.csv,inequality,0.7,income_threshold,2800,30,3.0,build,desal
5759,baseline.csv,inequality,0.7,income_threshold,2800,30,4.5,build,desal
5765,baseline.csv,inequality,0.7,income_threshold,2800,40,1.5,build,desal
5766,baseline.csv,inequality,0.7,income_threshold,2800,40,3.0,baseline,none
5768,baseline.csv,inequality,0.7,income_threshold,2800,40,3.0,improved,none
5771,baseline.csv,inequality,0.7,income_threshold,2800,40,3.0,build,desal
5777,baseline.csv,inequality,0.7,income_threshold,2800,40,4.5,build,desal
5783,baseline.csv,inequality,0.7,income_threshold,5600,20,1.5,build,desal
5784,baseline.csv,inequality,0.7,income_threshold,5600,20,3.0,baseline,none
5786,baseline.csv,inequality,0.7,income_threshold,5600,20,3.0,improved,none
5789,baseline.csv,inequality,0.7,income_threshold,5600,20,3.0,build,desal
5795,baseline.csv,inequality,0.7,income_threshold,5600,20,4.5,build,desal
5801,baseline.csv,inequality,0.7,income_threshold,5600,30,1.5,build,desal
5802,baseline.csv,inequality,0.7,income_threshold,5600,30,3.0,baseline,none
5804,baseline.csv,inequality,0.7,income_threshold,5600,30,3.0,improved,none
5807,baseline.csv,inequality,0.7,income_threshold,5600,30,3.0,build,desal
5813,baseline.csv,inequality,0.7,income_threshold,5600,30,4.5,build,desal
5819,baseline.csv,inequality,0.7,income_threshold,5600,40,1.5,build,desal
5820,baseline.csv,inequality,0.7,income_threshold,5600,40,3.0,baseline,none
5822,baseline.csv,inequality,0.7,income_threshold,5600,40,3.0,improved,none
5825,baseline.csv,inequality,0.7,income_threshold,5600,40,3.0,build,desal
5831,baseline.csv,inequality,0.7,income_threshold,5600,40,4.5,build,desal
5837,long.csv,state,0.1,zero_threshold,1400,20,1.5,build,desal
5838,long.csv,state,0.1,zero_threshold,1400,20,3.0,baseline,none
5840,long.csv,state,0.1,zero_threshold,1400,20,3.0,improved,none
5843,long.csv,state,0.1,zero_threshold,1400,20,3.0,build,desal
5849,long.csv,state,0.1,zero_threshold,1400,20,4.5,build,desal
5855,long.csv,state,0.1,zero_threshold,1400,30,1.5,build,desal
5856,long.csv,state,0.1,zero_threshold,1400,30,3.0,baseline,none
5858,long.csv,state,0.1,zero_threshold,1400,30,3.0,improved,none
5861,long.csv,state,0.1,zero_threshold,1400,30,3.0,build,desal
5867,long.csv,state,0.1,zero_threshold,1400,30,4.5,build,desal
5873,long.csv,state,0.1,zero_threshold,1400,40,1.5,build,desal
5874,long.csv,state,0.1,zero_threshold,1400,40,3.0,baseline,none
5876,long.csv,state,0.1,zero_threshold,1400,40,3.0,improved,none
5879,long.csv,state,0.1,zero_threshold,1400,40,3.0,build,desal
5885,long.csv,state,0.1,zero_threshold,1400,40,4.5,build,desal
5891,long.csv,state,0.1,zero_threshold,2800,20,1.5,build,desal
5892,long.csv,state,0.1,zero_threshold,2800,20,3.0,baseline,none
5894,long.csv,state,0.1,zero_threshold,2800,20,3.0,improved,none
5897,long.csv,state,0.1,zero_threshold,2800,20,3.0,build,desal
5903,long.csv,state,0.1,zero_threshold,2800,20,4.5,build,desal
5909,long.csv,state,0.1,zero_threshold,2800,30,1.5,build,desal
5910,long.csv,state,0.1,zero_threshold,2800,30,3.0,baseline,none
5912,long.csv,state,0.1,zero_threshold,2800,30,3.0,improved,none
5915,long.csv,state,0.1,zero_threshold,2800,30,3.0,build,desal
5921,long.csv,state,0.1,zero_threshold,2800,30,4.5,build,desal
5927,long.csv,state,0.1,zero_threshold,2800,40,1.5,build,desal
5928,long.csv,state,0.1,zero_threshold,2800,40,3.0,baseline,none
5930,long.csv,state,0.1,zero_threshold,2800,40,3.0,improved,none
5933,long.csv,state,0.1,zero_threshold,2800,40,3.0,build,desal
5939,long.csv,state,0.1,zero_threshold,2800,40,4.5,build,desal
5945,long.csv,state,0.1,zero_threshold,5600,20,1.5,build,desal
5946,long.csv,state,0.1,zero_threshold,5600,20,3.0,baseline,none
5948,long.csv,state,0.1,zero_threshold,5600,20,3.0,improved,none
5951,long.csv,state,0.1,zero_threshold,5600,20,3.0,build,desal
5957,long.csv,state,0.1,zero_threshold,5600,20,4.5,build,desal
5963,long.csv,state,0.1,zero_threshold,5600,30,1.5,build,desal
5964,long.csv,state,0.1,zero_threshold,5600,30,3.0,baseline,none
5966,long.csv,state,0.1,zero_threshold,5600,30,3.0,improved,none
5969,long.csv,state,0.1,zero_threshold,5600,30,3.0,build,desal
5975,long.csv,state,0.1,zero_threshold,5600,30,4.5,build,desal
5981,long.csv,state,0.1,zero_threshold,5600,40,1.5,build,desal
5982,long.csv,state,0.1,zero_threshold,5600,40,3.0,baseline,none
5984,long.csv,state,0.1,zero_threshold,5600,40,3.0,improved,none
5987,long.csv,state,0.1,zero_threshold,5600,40,3.0,build,desal
5993,long.csv,state,0.1,zero_threshold,5600,40,4.5,build,desal
5999,long.csv,state,0.1,high_threshold,1400,20,1.5,build,desal
6000,long.csv,state,0.1,high_threshold,1400,20,3.0,baseline,none
6002,long.csv,state,0.1,high_threshold,1400,20,3.0,improved,none
6005,long.csv,state,0.1,high_threshold,1400,20,3.0,build,desal
6011,long.csv,state,0.1,high_threshold,1400,20,4.5,build,desal
6017,long.csv,state,0.1,high_threshold,1400,30,1.5,build,desal
6018,long.csv,state,0.1,high_threshold,1400,30,3.0,baseline,none
6020,long.csv,state,0.1,high_threshold,1400,30,3.0,improved,none
6023,long.csv,state,0.1,high_threshold,1400,30,3.0,build,desal
6029,long.csv,state,0.1,high_threshold,1400,30,4.5,build,desal
6035,long.csv,state,0.1,high_threshold,1400,40,1.5,build,desal
6036,long.csv,state,0.1,high_threshold,1400,40,3.0,baseline,none
6038,long.csv,state,0.1,high_threshold,1400,40,3.0,improved,none
6041,long.csv,state,0.1,high_threshold,1400,40,3.0,build,desal
6047,long.csv,state,0.1,high_threshold,1400,40,4.5,build,desal
6053,long.csv,state,0.1,high_threshold,2800,20,1.5,build,desal
6054,long.csv,state,0.1,high_threshold,2800,20,3.0,baseline,none
6056,long.csv,state,0.1,high_threshold,2800,20,3.0,improved,none
6059,long.csv,state,0.1,high_threshold,2800,20,3.0,build,desal
6065,long.csv,state,0.1,high_threshold,2800,20,4.5,build,desal
6071,long.csv,state,0.1,high_threshold,2800,30,1.5,build,desal
6072,long.csv,state,0.1,high_threshold,2800,30,3.0,baseline,none
6074,long.csv,state,0.1,high_threshold,2800,30,3.0,improved,none
6077,long.csv,state,0.1,high_threshold,2800,30,3.0,build,desal
6083,long.csv,state,0.1,high_threshold,2800,30,4.5,build,desal
6089,long.csv,state,0.1,high_threshold,2800,40,1.5,build,desal
6090,long.csv,state,0.1,high_threshold,2800,40,3.0,baseline,none
6092,long.csv,state,0.1,high_threshold,2800,40,3.0,improved,none
6095,long.csv,state,0.1,high_threshold,2800,40,3.0,build,desal
6101,long.csv,state,0.1,high_threshold,2800,40,4.5,build,desal
6107,long.csv,state,0.1,high_threshold,5600,20,1.5,build,desal
6108,long.csv,state,0.1,high_threshold,5600,20,3.0,baseline,none
6110,long.csv,state,0.1,high_threshold,5600,20,3.0,improved,none
6113,long.csv,state,0.1,high_threshold,5600,20,3.0,build,desal
6119,long.csv,state,0.1,high_threshold,5600,20,4.5,build,desal
6125,long.csv,state,0.1,high_threshold,5600,30,1.5,build,desal
6126,long.csv,state,0.1,high_threshold,5600,30,3.0,baseline,none
6128,long.csv,state,0.1,high_threshold,5600,30,3.0,improved,none
6131,long.csv,state,0.1,high_threshold,5600,30,3.0,build,desal
6137,long.csv,state,0.1,high_threshold,5600,30,4.5,build,desal
6143,long.csv,state,0.1,high_threshold,5600,40,1.5,build,desal
6144,long.csv,state,0.1,high_threshold,5600,40,3.0,baseline,none
6146,long.csv,state,0.1,high_threshold,5600,40,3.0,improved,none
6149,long.csv,state,0.1,high_threshold,5600,40,3.0,build,desal
6155,long.csv,state,0.1,high_threshold,5600,40,4.5,build,desal
6161,long.csv,state,0.1,income_threshold,1400,20,1.5,build,desal
